2025-02-11 10:21:03.508810 [INFO] [234300] [T0] [82.222.153.233:53070#Example] File not found [/usr/local/lsws/DEFAULT/html/_debugbar/assets/javascript] 
2025-02-11 10:21:03.508844 [INFO] [234300] [T0] [82.222.153.233:53070#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:21:03.508900 [INFO] [234300] [T0] [82.222.153.233:53071#Example] File not found [/usr/local/lsws/DEFAULT/html/_debugbar/assets/stylesheets] 
2025-02-11 10:21:03.508908 [INFO] [234300] [T0] [82.222.153.233:53071#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:21:03.617571 [INFO] [234300] [T0] [82.222.153.233:53070-1#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/featured] 
2025-02-11 10:21:03.617593 [INFO] [234300] [T0] [82.222.153.233:53070-1#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:21:03.617677 [INFO] [234300] [T0] [82.222.153.233:53071-1#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/newest-products] 
2025-02-11 10:21:03.617687 [INFO] [234300] [T0] [82.222.153.233:53071-1#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:21:03.624327 [INFO] [234300] [T0] [82.222.153.233:53065-1#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/suggestions-products] 
2025-02-11 10:21:03.624342 [INFO] [234300] [T0] [82.222.153.233:53065-1#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:21:03.676761 [INFO] [234300] [T0] [82.222.153.233:53071-2#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/home-categories] 
2025-02-11 10:21:03.676783 [INFO] [234300] [T0] [82.222.153.233:53071-2#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:21:06.829315 [INFO] [234300] [T0] [82.222.153.233:53071-3#Example] File not found [/usr/local/lsws/DEFAULT/html/users/login] 
2025-02-11 10:21:06.829359 [INFO] [234300] [T0] [82.222.153.233:53071-3#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:22:28.457328 [INFO] [234300] [T0] [82.222.153.233:53071-4#Example:lsapi] Abort request processing by PID:234323, kill: 1, begin time: 79, sent time: 79, req processed: 0
2025-02-11 10:22:33.795625 [INFO] [234300] [T0] [82.222.153.233:53150#Example] File not found [/usr/local/lsws/DEFAULT/html/category/nav-element-list] 
2025-02-11 10:22:33.795658 [INFO] [234300] [T0] [82.222.153.233:53150#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:23:03.189653 [INFO] [234300] [T0] [82.222.153.233:53177#Example] File not found [/usr/local/lsws/DEFAULT/html/_debugbar/assets/stylesheets] 
2025-02-11 10:23:03.189686 [INFO] [234300] [T0] [82.222.153.233:53177#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:23:03.191330 [INFO] [234300] [T0] [82.222.153.233:53178#Example] File not found [/usr/local/lsws/DEFAULT/html/_debugbar/assets/javascript] 
2025-02-11 10:23:03.191343 [INFO] [234300] [T0] [82.222.153.233:53178#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:23:03.355537 [INFO] [234300] [T0] [82.222.153.233:53177-1#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/newest-products] 
2025-02-11 10:23:03.355558 [INFO] [234300] [T0] [82.222.153.233:53177-1#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:23:03.356748 [INFO] [234300] [T0] [82.222.153.233:53161-1#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/suggestions-products] 
2025-02-11 10:23:03.356760 [INFO] [234300] [T0] [82.222.153.233:53161-1#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:23:03.356992 [INFO] [234300] [T0] [82.222.153.233:53178-1#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/featured] 
2025-02-11 10:23:03.356999 [INFO] [234300] [T0] [82.222.153.233:53178-1#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:23:03.410150 [INFO] [234300] [T0] [82.222.153.233:53177-2#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/home-categories] 
2025-02-11 10:23:03.410172 [INFO] [234300] [T0] [82.222.153.233:53177-2#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:23:08.517089 [INFO] [234300] [T0] [82.222.153.233:53149#Example] Abort request processing by PID:234326, kill: 1, begin time: 40, sent time: 40, req processed: 0
2025-02-11 10:23:09.030128 [INFO] [234300] [T0] [82.222.153.233:53161-2#Example] File not found [/usr/local/lsws/DEFAULT/html/_debugbar/assets/javascript] 
2025-02-11 10:23:09.030158 [INFO] [234300] [T0] [82.222.153.233:53161-2#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:23:09.030407 [INFO] [234300] [T0] [82.222.153.233:53178-2#Example] File not found [/usr/local/lsws/DEFAULT/html/_debugbar/assets/stylesheets] 
2025-02-11 10:23:09.030423 [INFO] [234300] [T0] [82.222.153.233:53178-2#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:23:09.139860 [INFO] [234300] [T0] [82.222.153.233:53177-4#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/featured] 
2025-02-11 10:23:09.139881 [INFO] [234300] [T0] [82.222.153.233:53177-4#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:23:09.139998 [INFO] [234300] [T0] [82.222.153.233:53161-3#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/suggestions-products] 
2025-02-11 10:23:09.140007 [INFO] [234300] [T0] [82.222.153.233:53161-3#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:23:09.140283 [INFO] [234300] [T0] [82.222.153.233:53178-3#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/newest-products] 
2025-02-11 10:23:09.140295 [INFO] [234300] [T0] [82.222.153.233:53178-3#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:23:09.141469 [INFO] [234300] [T0] [82.222.153.233:53179#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/home-categories] 
2025-02-11 10:23:09.141474 [INFO] [234300] [T0] [82.222.153.233:53179#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html], has been hit 11 times per second, shortcut to 404.
2025-02-11 10:23:11.657371 [INFO] [234300] [T0] [82.222.153.233:53161-4#Example] File not found [/usr/local/lsws/DEFAULT/html/_debugbar/assets/javascript] 
2025-02-11 10:23:11.657442 [INFO] [234300] [T0] [82.222.153.233:53161-4#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:23:11.657546 [INFO] [234300] [T0] [82.222.153.233:53178-4#Example] File not found [/usr/local/lsws/DEFAULT/html/_debugbar/assets/stylesheets] 
2025-02-11 10:23:11.657564 [INFO] [234300] [T0] [82.222.153.233:53178-4#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html], has been hit 13 times per second, shortcut to 404.
2025-02-11 10:23:11.769706 [INFO] [234300] [T0] [82.222.153.233:53178-5#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/newest-products] 
2025-02-11 10:23:11.769721 [INFO] [234300] [T0] [82.222.153.233:53178-5#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html], has been hit 14 times per second, shortcut to 404.
2025-02-11 10:23:11.769806 [INFO] [234300] [T0] [82.222.153.233:53179-2#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/featured] 
2025-02-11 10:23:11.769814 [INFO] [234300] [T0] [82.222.153.233:53179-2#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html], has been hit 15 times per second, shortcut to 404.
2025-02-11 10:23:11.770032 [INFO] [234300] [T0] [82.222.153.233:53161-5#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/suggestions-products] 
2025-02-11 10:23:11.770040 [INFO] [234300] [T0] [82.222.153.233:53161-5#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html], has been hit 16 times per second, shortcut to 404.
2025-02-11 10:23:11.770103 [INFO] [234300] [T0] [82.222.153.233:53177-5#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/home-categories] 
2025-02-11 10:23:11.770108 [INFO] [234300] [T0] [82.222.153.233:53177-5#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html], has been hit 17 times per second, shortcut to 404.
2025-02-11 10:26:45.099657 [INFO] [234385] [T0] [82.222.153.233:53351#Example] connection to [/tmp/lshttpd/lsphp.sock] on request #0, confirmed, 0, associated process: 234397, running: 1, error: No such file or directory!
2025-02-11 10:26:46.255583 [INFO] [234385] [T0] [82.222.153.233:53350#Example] File not found [/usr/local/lsws/DEFAULT/html/_debugbar/assets/stylesheets] 
2025-02-11 10:26:46.255617 [INFO] [234385] [T0] [82.222.153.233:53350#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:26:46.303516 [INFO] [234385] [T0] [82.222.153.233:53356#Example] File not found [/usr/local/lsws/DEFAULT/html/_debugbar/assets/javascript] 
2025-02-11 10:26:46.303533 [INFO] [234385] [T0] [82.222.153.233:53356#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:26:46.409977 [INFO] [234385] [T0] [82.222.153.233:53356-1#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/featured] 
2025-02-11 10:26:46.409998 [INFO] [234385] [T0] [82.222.153.233:53356-1#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:26:46.410805 [INFO] [234385] [T0] [82.222.153.233:53351-1#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/newest-products] 
2025-02-11 10:26:46.410818 [INFO] [234385] [T0] [82.222.153.233:53351-1#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:26:46.418272 [INFO] [234385] [T0] [82.222.153.233:53350-1#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/suggestions-products] 
2025-02-11 10:26:46.418287 [INFO] [234385] [T0] [82.222.153.233:53350-1#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:26:46.463573 [INFO] [234385] [T0] [82.222.153.233:53356-2#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/home-categories] 
2025-02-11 10:26:46.463598 [INFO] [234385] [T0] [82.222.153.233:53356-2#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:26:50.645319 [INFO] [234385] [T0] [82.222.153.233:53351-2#Example] File not found [/usr/local/lsws/DEFAULT/html/_debugbar/assets/javascript] 
2025-02-11 10:26:50.645359 [INFO] [234385] [T0] [82.222.153.233:53351-2#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:26:50.648169 [INFO] [234385] [T0] [82.222.153.233:53350-2#Example] File not found [/usr/local/lsws/DEFAULT/html/_debugbar/assets/stylesheets] 
2025-02-11 10:26:50.648180 [INFO] [234385] [T0] [82.222.153.233:53350-2#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:26:50.745191 [INFO] [234385] [T0] [82.222.153.233:53356-4#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/featured] 
2025-02-11 10:26:50.745210 [INFO] [234385] [T0] [82.222.153.233:53356-4#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:26:50.745976 [INFO] [234385] [T0] [82.222.153.233:53351-3#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/suggestions-products] 
2025-02-11 10:26:50.745989 [INFO] [234385] [T0] [82.222.153.233:53351-3#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:26:50.751325 [INFO] [234385] [T0] [82.222.153.233:53350-3#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/newest-products] 
2025-02-11 10:26:50.751337 [INFO] [234385] [T0] [82.222.153.233:53350-3#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:26:50.754056 [INFO] [234385] [T0] [82.222.153.233:53357#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/home-categories] 
2025-02-11 10:26:50.754064 [INFO] [234385] [T0] [82.222.153.233:53357#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html], has been hit 11 times per second, shortcut to 404.
2025-02-11 10:26:51.988671 [INFO] [234385] [T0] [82.222.153.233:53357-1#Example] File not found [/usr/local/lsws/DEFAULT/html/users/login] 
2025-02-11 10:26:51.988713 [INFO] [234385] [T0] [82.222.153.233:53357-1#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:26:55.281369 [INFO] [234385] [T0] [82.222.153.233:53357-2#Example] File not found [/usr/local/lsws/DEFAULT/html/users/login] 
2025-02-11 10:26:55.281410 [INFO] [234385] [T0] [82.222.153.233:53357-2#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:26:58.659307 [INFO] [234385] [T0] [82.222.153.233:53366#Example] File not found [/usr/local/lsws/DEFAULT/html/_debugbar/assets/stylesheets] 
2025-02-11 10:26:58.659341 [INFO] [234385] [T0] [82.222.153.233:53366#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:26:58.713340 [INFO] [234385] [T0] [82.222.153.233:53368#Example] File not found [/usr/local/lsws/DEFAULT/html/_debugbar/assets/javascript] 
2025-02-11 10:26:58.713358 [INFO] [234385] [T0] [82.222.153.233:53368#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:26:58.811959 [INFO] [234385] [T0] [82.222.153.233:53368-1#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/featured] 
2025-02-11 10:26:58.811979 [INFO] [234385] [T0] [82.222.153.233:53368-1#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:26:58.815669 [INFO] [234385] [T0] [82.222.153.233:53366-1#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/suggestions-products] 
2025-02-11 10:26:58.815685 [INFO] [234385] [T0] [82.222.153.233:53366-1#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:26:58.817364 [INFO] [234385] [T0] [82.222.153.233:53357-4#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/newest-products] 
2025-02-11 10:26:58.817374 [INFO] [234385] [T0] [82.222.153.233:53357-4#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:26:58.868186 [INFO] [234385] [T0] [82.222.153.233:53368-2#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/home-categories] 
2025-02-11 10:26:58.868210 [INFO] [234385] [T0] [82.222.153.233:53368-2#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:26:59.947280 [INFO] [234385] [T0] [82.222.153.233:53368-3#Example] File not found [/usr/local/lsws/DEFAULT/html/users/login] 
2025-02-11 10:26:59.947321 [INFO] [234385] [T0] [82.222.153.233:53368-3#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:27:02.750871 [INFO] [234385] [T0] [82.222.153.233:53366-2#Example] File not found [/usr/local/lsws/DEFAULT/html/_debugbar/assets/javascript] 
2025-02-11 10:27:02.750912 [INFO] [234385] [T0] [82.222.153.233:53366-2#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:27:02.753200 [INFO] [234385] [T0] [82.222.153.233:53357-5#Example] File not found [/usr/local/lsws/DEFAULT/html/_debugbar/assets/stylesheets] 
2025-02-11 10:27:02.753213 [INFO] [234385] [T0] [82.222.153.233:53357-5#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:27:02.853453 [INFO] [234385] [T0] [82.222.153.233:53368-5#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/featured] 
2025-02-11 10:27:02.853473 [INFO] [234385] [T0] [82.222.153.233:53368-5#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:27:02.856012 [INFO] [234385] [T0] [82.222.153.233:53366-3#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/suggestions-products] 
2025-02-11 10:27:02.856021 [INFO] [234385] [T0] [82.222.153.233:53366-3#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html], has been hit 11 times per second, shortcut to 404.
2025-02-11 10:27:02.858021 [INFO] [234385] [T0] [82.222.153.233:53369#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/home-categories] 
2025-02-11 10:27:02.858028 [INFO] [234385] [T0] [82.222.153.233:53369#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html], has been hit 12 times per second, shortcut to 404.
2025-02-11 10:27:02.858871 [INFO] [234385] [T0] [82.222.153.233:53357-6#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/newest-products] 
2025-02-11 10:27:02.858877 [INFO] [234385] [T0] [82.222.153.233:53357-6#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html], has been hit 13 times per second, shortcut to 404.
2025-02-11 10:30:30.022758 [INFO] [234563] [T0] [82.222.153.233:53516#Example] connection to [/tmp/lshttpd/lsphp.sock] on request #0, confirmed, 0, associated process: 234582, running: 1, error: No such file or directory!
2025-02-11 10:30:31.663805 [INFO] [234563] [T0] [82.222.153.233:53517#Example] File not found [/usr/local/lsws/DEFAULT/html/_debugbar/assets/stylesheets] 
2025-02-11 10:30:31.663834 [INFO] [234563] [T0] [82.222.153.233:53517#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:30:31.719823 [INFO] [234563] [T0] [82.222.153.233:53517-1#Example] File not found [/usr/local/lsws/DEFAULT/html/_debugbar/assets/javascript] 
2025-02-11 10:30:31.719842 [INFO] [234563] [T0] [82.222.153.233:53517-1#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:30:31.827635 [INFO] [234563] [T0] [82.222.153.233:53517-2#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/featured] 
2025-02-11 10:30:31.827654 [INFO] [234563] [T0] [82.222.153.233:53517-2#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:30:31.828369 [INFO] [234563] [T0] [82.222.153.233:53527#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/suggestions-products] 
2025-02-11 10:30:31.828381 [INFO] [234563] [T0] [82.222.153.233:53527#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:30:31.830315 [INFO] [234563] [T0] [82.222.153.233:53516-1#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/newest-products] 
2025-02-11 10:30:31.830322 [INFO] [234563] [T0] [82.222.153.233:53516-1#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:30:31.882018 [INFO] [234563] [T0] [82.222.153.233:53527-1#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/home-categories] 
2025-02-11 10:30:31.882039 [INFO] [234563] [T0] [82.222.153.233:53527-1#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:30:35.666184 [INFO] [234563] [T0] [82.222.153.233:53516-2#Example] File not found [/usr/local/lsws/DEFAULT/html/_debugbar/assets/stylesheets] 
2025-02-11 10:30:35.666218 [INFO] [234563] [T0] [82.222.153.233:53516-2#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:30:35.668481 [INFO] [234563] [T0] [82.222.153.233:53517-3#Example] File not found [/usr/local/lsws/DEFAULT/html/_debugbar/assets/javascript] 
2025-02-11 10:30:35.668491 [INFO] [234563] [T0] [82.222.153.233:53517-3#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:30:35.773483 [INFO] [234563] [T0] [82.222.153.233:53527-3#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/featured] 
2025-02-11 10:30:35.773501 [INFO] [234563] [T0] [82.222.153.233:53527-3#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:30:35.775402 [INFO] [234563] [T0] [82.222.153.233:53516-3#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/suggestions-products] 
2025-02-11 10:30:35.775414 [INFO] [234563] [T0] [82.222.153.233:53516-3#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:30:35.775477 [INFO] [234563] [T0] [82.222.153.233:53517-4#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/newest-products] 
2025-02-11 10:30:35.775485 [INFO] [234563] [T0] [82.222.153.233:53517-4#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:30:35.778915 [INFO] [234563] [T0] [82.222.153.233:53528#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/home-categories] 
2025-02-11 10:30:35.778924 [INFO] [234563] [T0] [82.222.153.233:53528#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html], has been hit 11 times per second, shortcut to 404.
2025-02-11 10:30:38.756232 [INFO] [234563] [T0] [82.222.153.233:53516-4#Example] File not found [/usr/local/lsws/DEFAULT/html/_debugbar/assets/stylesheets] 
2025-02-11 10:30:38.756270 [INFO] [234563] [T0] [82.222.153.233:53516-4#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:30:38.757050 [INFO] [234563] [T0] [82.222.153.233:53517-5#Example] File not found [/usr/local/lsws/DEFAULT/html/_debugbar/assets/javascript] 
2025-02-11 10:30:38.757057 [INFO] [234563] [T0] [82.222.153.233:53517-5#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html], has been hit 13 times per second, shortcut to 404.
2025-02-11 10:30:38.854241 [INFO] [234563] [T0] [82.222.153.233:53527-4#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/suggestions-products] 
2025-02-11 10:30:38.854256 [INFO] [234563] [T0] [82.222.153.233:53527-4#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html], has been hit 14 times per second, shortcut to 404.
2025-02-11 10:30:38.855384 [INFO] [234563] [T0] [82.222.153.233:53517-6#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/featured] 
2025-02-11 10:30:38.855390 [INFO] [234563] [T0] [82.222.153.233:53517-6#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html], has been hit 15 times per second, shortcut to 404.
2025-02-11 10:30:38.855494 [INFO] [234563] [T0] [82.222.153.233:53516-5#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/newest-products] 
2025-02-11 10:30:38.855497 [INFO] [234563] [T0] [82.222.153.233:53516-5#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html], has been hit 16 times per second, shortcut to 404.
2025-02-11 10:30:38.865222 [INFO] [234563] [T0] [82.222.153.233:53528-2#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/home-categories] 
2025-02-11 10:30:38.865234 [INFO] [234563] [T0] [82.222.153.233:53528-2#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html], has been hit 17 times per second, shortcut to 404.
2025-02-11 10:30:40.240937 [INFO] [234563] [T0] [82.222.153.233:53528-3#Example] File not found [/usr/local/lsws/DEFAULT/html/users/login] 
2025-02-11 10:30:40.240984 [INFO] [234563] [T0] [82.222.153.233:53528-3#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:30:52.767084 [INFO] [234563] [T0] [82.222.153.233:53534#Example] File not found [/usr/local/lsws/DEFAULT/html/users/login] 
2025-02-11 10:30:52.767113 [INFO] [234563] [T0] [82.222.153.233:53534#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:35:56.427284 [INFO] [234563] [T0] [HTAccess] Configuration file [/usr/local/lsws/DEFAULT/html/.htaccess] has been removed.
2025-02-11 10:36:15.233184 [INFO] [234563] [T0] [82.222.153.233:53776#Example] File not found [/usr/local/lsws/DEFAULT/html/_debugbar/assets/stylesheets] 
2025-02-11 10:36:15.233217 [INFO] [234563] [T0] [82.222.153.233:53776#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:36:15.290504 [INFO] [234563] [T0] [82.222.153.233:53795#Example] File not found [/usr/local/lsws/DEFAULT/html/_debugbar/assets/javascript] 
2025-02-11 10:36:15.290521 [INFO] [234563] [T0] [82.222.153.233:53795#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:36:15.414599 [INFO] [234563] [T0] [82.222.153.233:53777-2#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/newest-products] 
2025-02-11 10:36:15.414618 [INFO] [234563] [T0] [82.222.153.233:53777-2#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:36:15.416233 [INFO] [234563] [T0] [82.222.153.233:53776-1#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/suggestions-products] 
2025-02-11 10:36:15.416245 [INFO] [234563] [T0] [82.222.153.233:53776-1#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:36:15.416730 [INFO] [234563] [T0] [82.222.153.233:53795-1#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/featured] 
2025-02-11 10:36:15.416740 [INFO] [234563] [T0] [82.222.153.233:53795-1#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:36:15.469714 [INFO] [234563] [T0] [82.222.153.233:53777-3#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/home-categories] 
2025-02-11 10:36:15.469738 [INFO] [234563] [T0] [82.222.153.233:53777-3#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:36:29.362836 [INFO] [234563] [T0] [82.222.153.233:53777-4#Example:lsapi] Abort request processing by PID:234644, kill: 1, begin time: 13, sent time: 13, req processed: 0
2025-02-11 10:36:30.148215 [INFO] [234563] [T0] [82.222.153.233:53807#Example] File not found [/usr/local/lsws/DEFAULT/html/_debugbar/assets/stylesheets] 
2025-02-11 10:36:30.148283 [INFO] [234563] [T0] [82.222.153.233:53807#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:36:30.207247 [INFO] [234563] [T0] [82.222.153.233:53807-1#Example] File not found [/usr/local/lsws/DEFAULT/html/_debugbar/assets/javascript] 
2025-02-11 10:36:30.207267 [INFO] [234563] [T0] [82.222.153.233:53807-1#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:36:30.321249 [INFO] [234563] [T0] [82.222.153.233:53807-2#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/featured] 
2025-02-11 10:36:30.321270 [INFO] [234563] [T0] [82.222.153.233:53807-2#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:36:30.321925 [INFO] [234563] [T0] [82.222.153.233:53796-1#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/newest-products] 
2025-02-11 10:36:30.321941 [INFO] [234563] [T0] [82.222.153.233:53796-1#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
2025-02-11 10:36:30.322708 [INFO] [234563] [T0] [82.222.153.233:53809#Example] File not found [/usr/local/lsws/DEFAULT/html/home/section/suggestions-products] 
2025-02-11 10:36:30.322719 [INFO] [234563] [T0] [82.222.153.233:53809#Example] File not found [/usr/local/lsws/DEFAULT/html/error404.html] 
